case,cores,scene,ops,critical_compute_cycles,pipe_work_lower_bound,lower_bound,makespan,makespan_over_compute_bound
case_001,2,A,600,1316,116400.0,116400.0,126250,1.0846219931271477
case_001,2,B,600,1316,116400.0,116400.0,121455,1.0434278350515465
case_001,2,L2,600,1316,116400.0,116400.0,121455,1.0434278350515465
case_001,3,A,600,1316,77600.0,77600.0,86275,1.111791237113402
case_001,3,B,600,1316,77600.0,77600.0,84296,1.0862886597938144
case_001,3,L2,600,1316,77600.0,77600.0,84296,1.0862886597938144
case_001,4,A,600,1316,58200.0,58200.0,76642,1.316872852233677
case_001,4,B,600,1316,58200.0,58200.0,71177,1.2229725085910652
case_001,4,L2,600,1316,58200.0,58200.0,71177,1.2229725085910652
case_001,5,A,600,1316,46560.0,46560.0,76642,1.6460910652920961
case_001,5,B,600,1316,46560.0,46560.0,60723,1.3041881443298968
case_001,5,L2,600,1316,46560.0,46560.0,55999,1.2027276632302406
case_002,2,A,1798,2976,120000.0,120000.0,147303,1.227525
case_002,2,B,1798,2976,120000.0,120000.0,137914,1.1492833333333334
case_002,2,L2,1798,2976,120000.0,120000.0,137914,1.1492833333333334
case_002,3,A,1798,2976,80000.0,80000.0,105162,1.314525
case_002,3,B,1798,2976,80000.0,80000.0,92929,1.1616125
case_002,3,L2,1798,2976,80000.0,80000.0,92929,1.1616125
case_002,4,A,1798,2976,60000.0,60000.0,84137,1.4022833333333333
case_002,4,B,1798,2976,60000.0,60000.0,72180,1.203
case_002,4,L2,1798,2976,60000.0,60000.0,72180,1.203
case_002,5,A,1798,2976,48000.0,48000.0,70739,1.4737291666666668
case_002,5,B,1798,2976,48000.0,48000.0,61331,1.2777291666666666
case_002,5,L2,1798,2976,48000.0,48000.0,61331,1.2777291666666666
case_003,2,A,13455,28285,219396.0,219396.0,596343,2.7181124541924193
case_003,2,B,13455,28285,219396.0,219396.0,571797,2.6062325657714815
case_003,2,L2,13455,28285,219396.0,219396.0,571798,2.6062371237397217
case_003,3,A,13455,28285,146264.0,146264.0,596343,4.0771686812886285
case_003,3,B,13455,28285,146264.0,146264.0,571797,3.9093488486572228
case_003,3,L2,13455,28285,146264.0,146264.0,571798,3.9093556856095826
case_003,4,A,13455,28285,109698.0,109698.0,596343,5.436224908384839
case_003,4,B,13455,28285,109698.0,109698.0,571797,5.212465131542963
case_003,4,L2,13455,28285,109698.0,109698.0,571798,5.212474247479443
case_003,5,A,13455,28285,87758.4,87758.4,596343,6.795281135481049
case_003,5,B,13455,28285,87758.4,87758.4,571797,6.515581414428705
case_003,5,L2,13455,28285,87758.4,87758.4,571798,6.515592809349305
case_004,2,A,777,2748,192807.0,192807.0,237239,1.2304480646449558
case_004,2,B,777,2748,192807.0,192807.0,220860,1.1454978294356533
case_004,2,L2,777,2748,192807.0,192807.0,220310,1.1426452359094845
case_004,3,A,777,2748,128538.0,128538.0,195531,1.521192176632591
case_004,3,B,777,2748,128538.0,128538.0,169219,1.3164900651947284
case_004,3,L2,777,2748,128538.0,128538.0,169045,1.3151363799032192
case_004,4,A,777,2748,96403.5,96403.5,147019,1.525037991359235
case_004,4,B,777,2748,96403.5,96403.5,118300,1.2271338696209162
case_004,4,L2,777,2748,96403.5,96403.5,118300,1.2271338696209162
case_004,5,A,777,2748,77122.8,77122.8,147019,1.9062974891990436
case_004,5,B,777,2748,77122.8,77122.8,118300,1.5339173370261452
case_004,5,L2,777,2748,77122.8,77122.8,118300,1.5339173370261452
case_005,2,A,4113,6894,31941.0,31941.0,97007,3.0370683447606526
case_005,2,B,4113,6894,31941.0,31941.0,90292,2.8268369806831344
case_005,2,L2,4113,6894,31941.0,31941.0,90292,2.8268369806831344
case_005,3,A,4113,6894,21294.0,21294.0,100098,4.700760777683855
case_005,3,B,4113,6894,21294.0,21294.0,88011,4.133136094674557
case_005,3,L2,4113,6894,21294.0,21294.0,88011,4.133136094674557
case_005,4,A,4113,6894,15970.5,15970.5,101830,6.376130991515607
case_005,4,B,4113,6894,15970.5,15970.5,90292,5.653673961366269
case_005,4,L2,4113,6894,15970.5,15970.5,90292,5.653673961366269
case_005,5,A,4113,6894,12776.4,12776.4,101530,7.946682946682947
case_005,5,B,4113,6894,12776.4,12776.4,89263,6.986553332707179
case_005,5,L2,4113,6894,12776.4,12776.4,89263,6.986553332707179
case_006,2,A,678,2836,34500.0,34500.0,48630,1.4095652173913042
case_006,2,B,678,2836,34500.0,34500.0,41771,1.2107536231884057
case_006,2,L2,678,2836,34500.0,34500.0,41771,1.2107536231884057
case_006,3,A,678,2836,23000.0,23000.0,48630,2.1143478260869566
case_006,3,B,678,2836,23000.0,23000.0,41447,1.8020434782608696
case_006,3,L2,678,2836,23000.0,23000.0,41447,1.8020434782608696
case_006,4,A,678,2836,17250.0,17250.0,48630,2.8191304347826085
case_006,4,B,678,2836,17250.0,17250.0,41447,2.4027246376811595
case_006,4,L2,678,2836,17250.0,17250.0,41447,2.4027246376811595
case_006,5,A,678,2836,13800.0,13800.0,48630,3.523913043478261
case_006,5,B,678,2836,13800.0,13800.0,41447,3.003405797101449
case_006,5,L2,678,2836,13800.0,13800.0,41447,3.003405797101449
case_007,2,A,3885,1632,489510.0,489510.0,555410,1.1346244203387061
case_007,2,B,3885,1632,489510.0,489510.0,525734,1.0740005311433882
case_007,2,L2,3885,1632,489510.0,489510.0,525734,1.0740005311433882
case_007,3,A,3885,1632,326340.0,326340.0,385570,1.1814978243549672
case_007,3,B,3885,1632,326340.0,326340.0,350836,1.0750628179199608
case_007,3,L2,3885,1632,326340.0,326340.0,350836,1.0750628179199608
case_007,4,A,3885,1632,244755.0,244755.0,321058,1.3117525688954261
case_007,4,B,3885,1632,244755.0,244755.0,292650,1.195685481399767
case_007,4,L2,3885,1632,244755.0,244755.0,292650,1.195685481399767
case_007,5,A,3885,1632,195804.0,195804.0,242692,1.2394639537496681
case_007,5,B,3885,1632,195804.0,195804.0,234764,1.1989744846887704
case_007,5,L2,3885,1632,195804.0,195804.0,234764,1.1989744846887704
case_008,2,A,864,4512,125064.0,125064.0,257495,2.0589058402098126
case_008,2,B,864,4512,125064.0,125064.0,253187,2.024459476747905
case_008,2,L2,864,4512,125064.0,125064.0,253187,2.024459476747905
case_008,3,A,864,4512,83376.0,83376.0,171575,2.057846382652082
case_008,3,B,864,4512,83376.0,83376.0,163359,1.9593048359240068
case_008,3,L2,864,4512,83376.0,83376.0,163359,1.9593048359240068
case_008,4,A,864,4512,62532.0,62532.0,135279,2.16335636154289
case_008,4,B,864,4512,62532.0,62532.0,127469,2.038460308322139
case_008,4,L2,864,4512,62532.0,62532.0,127469,2.038460308322139
case_008,5,A,864,4512,50025.6,50025.6,112711,2.2530664299878462
case_008,5,B,864,4512,50025.6,50025.6,109524,2.189359048167338
case_008,5,L2,864,4512,50025.6,50025.6,109524,2.189359048167338
case_009,2,A,5671,9965,59996.0,59996.0,148979,2.483148876591773
case_009,2,B,5671,9965,59996.0,59996.0,140176,2.3364224281618773
case_009,2,L2,5671,9965,59996.0,59996.0,140176,2.3364224281618773
case_009,3,A,5671,9965,39997.333333333336,39997.333333333336,148995,3.7251233415561034
case_009,3,B,5671,9965,39997.333333333336,39997.333333333336,140185,3.504858657243816
case_009,3,L2,5671,9965,39997.333333333336,39997.333333333336,140185,3.504858657243816
case_009,4,A,5671,9965,29998.0,29998.0,148995,4.966831122074805
case_009,4,B,5671,9965,29998.0,29998.0,140185,4.673144876325089
case_009,4,L2,5671,9965,29998.0,29998.0,140185,4.673144876325089
case_009,5,A,5671,9965,23998.4,23998.4,148995,6.208538902593506
case_009,5,B,5671,9965,23998.4,23998.4,140185,5.84143109540636
case_009,5,L2,5671,9965,23998.4,23998.4,140185,5.84143109540636
case_010,2,A,667,3146,27748.0,27748.0,86561,3.1195401470376245
case_010,2,B,667,3146,27748.0,27748.0,69261,2.496071788957763
case_010,2,L2,667,3146,27748.0,27748.0,69143,2.4918192302147903
case_010,3,A,667,3146,18498.666666666668,18498.666666666668,86561,4.679310220556436
case_010,3,B,667,3146,18498.666666666668,18498.666666666668,69505,3.7572978232665415
case_010,3,L2,667,3146,18498.666666666668,18498.666666666668,69505,3.7572978232665415
case_010,4,A,667,3146,13874.0,13874.0,86561,6.239080294075249
case_010,4,B,667,3146,13874.0,13874.0,69505,5.009730431022056
case_010,4,L2,667,3146,13874.0,13874.0,69505,5.009730431022056
case_010,5,A,667,3146,11099.2,11099.2,86561,7.79885036759406
case_010,5,B,667,3146,11099.2,11099.2,69505,6.262163038777569
case_010,5,L2,667,3146,11099.2,11099.2,69505,6.262163038777569
case_011,2,A,688,2120,92224.0,92224.0,187807,2.03642218945177
case_011,2,B,688,2120,92224.0,92224.0,156946,1.7017912907702983
case_011,2,L2,688,2120,92224.0,92224.0,156946,1.7017912907702983
case_011,3,A,688,2120,61482.666666666664,61482.666666666664,143946,2.3412452290076335
case_011,3,B,688,2120,61482.666666666664,61482.666666666664,98712,1.605525676613463
case_011,3,L2,688,2120,61482.666666666664,61482.666666666664,98712,1.605525676613463
case_011,4,A,688,2120,46112.0,46112.0,141497,3.0685504857737684
case_011,4,B,688,2120,46112.0,46112.0,97866,2.122354267869535
case_011,4,L2,688,2120,46112.0,46112.0,97866,2.122354267869535
case_011,5,A,688,2120,36889.6,36889.6,137967,3.7399971807772383
case_011,5,B,688,2120,36889.6,36889.6,95424,2.5867453157529496
case_011,5,L2,688,2120,36889.6,36889.6,92363,2.503767999653019
case_012,2,A,972,2506,17786.0,17786.0,59969,3.3716968402114023
case_012,2,B,972,2506,17786.0,17786.0,48771,2.742100528505566
case_012,2,L2,972,2506,17786.0,17786.0,48771,2.742100528505566
case_012,3,A,972,2506,11857.333333333334,11857.333333333334,60639,5.114050376700775
case_012,3,B,972,2506,11857.333333333334,11857.333333333334,48687,4.106066569211739
case_012,3,L2,972,2506,11857.333333333334,11857.333333333334,48538,4.0935005060159675
case_012,4,A,972,2506,8893.0,8893.0,62426,7.019678398740583
case_012,4,B,972,2506,8893.0,8893.0,47301,5.31890250759024
case_012,4,L2,972,2506,8893.0,8893.0,47024,5.287754413583717
case_012,5,A,972,2506,7114.4,7114.4,52911,7.437169684021141
case_012,5,B,972,2506,7114.4,7114.4,43077,6.054902732486226
case_012,5,L2,972,2506,7114.4,7114.4,43077,6.054902732486226
case_013,2,A,1968,400,131856.0,131856.0,140617,1.0664436961533794
case_013,2,B,1968,400,131856.0,131856.0,133235,1.0104583788375197
case_013,2,L2,1968,400,131856.0,131856.0,133235,1.0104583788375197
case_013,3,A,1968,400,87904.0,87904.0,95164,1.0825900982890426
case_013,3,B,1968,400,87904.0,87904.0,90425,1.0286790134692392
case_013,3,L2,1968,400,87904.0,87904.0,90425,1.0286790134692392
case_013,4,A,1968,400,65928.0,65928.0,71225,1.080345225094042
case_013,4,B,1968,400,65928.0,65928.0,69091,1.0479765805120738
case_013,4,L2,1968,400,65928.0,65928.0,69091,1.0479765805120738
case_013,5,A,1968,400,52742.4,52742.4,61134,1.159105387695668
case_013,5,B,1968,400,52742.4,52742.4,56507,1.0713771083606358
case_013,5,L2,1968,400,52742.4,52742.4,56507,1.0713771083606358
case_014,2,A,35705,31968,8612874.0,8612874.0,9550188,1.1088270883795583
case_014,2,B,35705,31968,8612874.0,8612874.0,9902600,1.1497439762848034
case_014,2,L2,35705,31968,8612874.0,8612874.0,9874400,1.1464698078713331
case_014,3,A,35705,31968,5741916.0,5741916.0,7332532,1.2770183332532208
case_014,3,B,35705,31968,5741916.0,5741916.0,7563397,1.3172252955285308
case_014,3,L2,35705,31968,5741916.0,5741916.0,7519563,1.309591258388315
case_014,4,A,35705,31968,4306437.0,4306437.0,5413603,1.2570955989835682
case_014,4,B,35705,31968,4306437.0,4306437.0,5602354,1.3009255679346987
case_014,4,L2,35705,31968,4306437.0,4306437.0,5546331,1.2879164376490355
case_014,5,A,35705,31968,3445149.6,3445149.6,4711807,1.3676639760433045
case_014,5,B,35705,31968,3445149.6,3445149.6,4785092,1.388935911520359
case_014,5,L2,35705,31968,3445149.6,3445149.6,4704963,1.3656774149952733
case_015,2,A,1013,7913,50748.5,50748.5,171473,3.3788781934441414
case_015,2,B,1013,7913,50748.5,50748.5,159451,3.1419844921524773
case_015,2,L2,1013,7913,50748.5,50748.5,159209,3.137215878301822
case_015,3,A,1013,7913,33832.333333333336,33832.333333333336,179988,5.319999605899682
case_015,3,B,1013,7913,33832.333333333336,33832.333333333336,175090,5.175226853995684
case_015,3,L2,1013,7913,33832.333333333336,33832.333333333336,175090,5.175226853995684
case_015,4,A,1013,7913,25374.25,25374.25,179988,7.0933328078662425
case_015,4,B,1013,7913,25374.25,25374.25,172354,6.792476624924874
case_015,4,L2,1013,7913,25374.25,25374.25,165249,6.512468348818191
case_015,5,A,1013,7913,20299.4,20299.4,179988,8.866666009832802
case_015,5,B,1013,7913,20299.4,20299.4,172413,8.493502271003083
case_015,5,L2,1013,7913,20299.4,20299.4,165308,8.14349192586973
case_016,2,A,17995,655140,3857487.5,3857487.5,7749845,2.009039562668706
case_016,2,B,17995,655140,3857487.5,3857487.5,7715523,2.0001420613806267
case_016,2,L2,17995,655140,3857487.5,3857487.5,7715523,2.0001420613806267
case_016,3,A,17995,655140,2571658.3333333335,2571658.3333333335,7749845,3.013559344003059
case_016,3,B,17995,655140,2571658.3333333335,2571658.3333333335,7715523,3.00021309207094
case_016,3,L2,17995,655140,2571658.3333333335,2571658.3333333335,7715523,3.00021309207094
case_016,4,A,17995,655140,1928743.75,1928743.75,7749845,4.018079125337412
case_016,4,B,17995,655140,1928743.75,1928743.75,7715523,4.000284122761253
case_016,4,L2,17995,655140,1928743.75,1928743.75,7715523,4.000284122761253
case_016,5,A,17995,655140,1542995.0,1542995.0,7749845,5.022598906671765
case_016,5,B,17995,655140,1542995.0,1542995.0,7715523,5.000355153451567
case_016,5,L2,17995,655140,1542995.0,1542995.0,7715523,5.000355153451567
case_017,2,A,1373,5980,55300.0,55300.0,155144,2.805497287522604
case_017,2,B,1373,5980,55300.0,55300.0,145843,2.6373056057866187
case_017,2,L2,1373,5980,55300.0,55300.0,145843,2.6373056057866187
case_017,3,A,1373,5980,36866.666666666664,36866.666666666664,149823,4.063915009041591
case_017,3,B,1373,5980,36866.666666666664,36866.666666666664,140333,3.8065009041591322
case_017,3,L2,1373,5980,36866.666666666664,36866.666666666664,140162,3.801862567811935
case_017,4,A,1373,5980,27650.0,27650.0,125584,4.541916817359855
case_017,4,B,1373,5980,27650.0,27650.0,121440,4.392043399638337
case_017,4,L2,1373,5980,27650.0,27650.0,121167,4.382169981916817
case_017,5,A,1373,5980,22120.0,22120.0,128234,5.797197106690778
case_017,5,B,1373,5980,22120.0,22120.0,120842,5.463019891500904
case_017,5,L2,1373,5980,22120.0,22120.0,120660,5.454792043399638
case_018,2,A,2727,3539,485660.0,485660.0,558220,1.149404933492567
case_018,2,B,2727,3539,485660.0,485660.0,547838,1.128027838405469
case_018,2,L2,2727,3539,485660.0,485660.0,546657,1.1255960960342626
case_018,3,A,2727,3539,323773.3333333333,323773.3333333333,483864,1.4944529094428203
case_018,3,B,2727,3539,323773.3333333333,323773.3333333333,453259,1.3999269035951079
case_018,3,L2,2727,3539,323773.3333333333,323773.3333333333,453155,1.3996056912243133
case_018,4,A,2727,3539,242830.0,242830.0,466783,1.9222624881604415
case_018,4,B,2727,3539,242830.0,242830.0,364373,1.5005271177366881
case_018,4,L2,2727,3539,242830.0,242830.0,364052,1.49920520528765
case_018,5,A,2727,3539,194264.0,194264.0,395743,2.0371401803731004
case_018,5,B,2727,3539,194264.0,194264.0,335776,1.7284520034592101
case_018,5,L2,2727,3539,194264.0,194264.0,335314,1.7260737964831363
case_019,2,A,647,12234,24218.0,24218.0,68700,2.83673300850607
case_019,2,B,647,12234,24218.0,24218.0,63007,2.60165992237179
case_019,2,L2,647,12234,24218.0,24218.0,63007,2.60165992237179
case_019,3,A,647,12234,16145.333333333334,16145.333333333334,57340,3.5514906268065074
case_019,3,B,647,12234,16145.333333333334,16145.333333333334,50217,3.110310512841688
case_019,3,L2,647,12234,16145.333333333334,16145.333333333334,50217,3.110310512841688
case_019,4,A,647,12234,12109.0,12234,57340,4.686938041523622
case_019,4,B,647,12234,12109.0,12234,47922,3.9171162334477687
case_019,4,L2,647,12234,12109.0,12234,47922,3.9171162334477687
case_019,5,A,647,12234,9687.2,12234,57340,4.686938041523622
case_019,5,B,647,12234,9687.2,12234,47922,3.9171162334477687
case_019,5,L2,647,12234,9687.2,12234,47922,3.9171162334477687
case_020,2,A,7008,1824,266304.0,266304.0,321471,1.2071579848594087
case_020,2,B,7008,1824,266304.0,266304.0,309071,1.1605946587358809
case_020,2,L2,7008,1824,266304.0,266304.0,309071,1.1605946587358809
case_020,3,A,7008,1824,177536.0,177536.0,233465,1.3150290645277578
case_020,3,B,7008,1824,177536.0,177536.0,224020,1.2618285868781542
case_020,3,L2,7008,1824,177536.0,177536.0,224020,1.2618285868781542
case_020,4,A,7008,1824,133152.0,133152.0,233465,1.7533720860370103
case_020,4,B,7008,1824,133152.0,133152.0,224020,1.682438115837539
case_020,4,L2,7008,1824,133152.0,133152.0,224020,1.682438115837539
case_020,5,A,7008,1824,106521.6,106521.6,233465,2.191715107546263
case_020,5,B,7008,1824,106521.6,106521.6,224020,2.1030476447969235
case_020,5,L2,7008,1824,106521.6,106521.6,224020,2.1030476447969235
case_021,2,A,3920,5544,3096000.0,3096000.0,3995901,1.2906656976744186
case_021,2,B,3920,5544,3096000.0,3096000.0,3787296,1.2232868217054265
case_021,2,L2,3920,5544,3096000.0,3096000.0,3787036,1.223202842377261
case_021,3,A,3920,5544,2064000.0,2064000.0,2746591,1.3307126937984497
case_021,3,B,3920,5544,2064000.0,2064000.0,2519153,1.2205198643410853
case_021,3,L2,3920,5544,2064000.0,2064000.0,2519049,1.2204694767441862
case_021,4,A,3920,5544,1548000.0,1548000.0,2629922,1.6989160206718346
case_021,4,B,3920,5544,1548000.0,1548000.0,2519153,1.6273598191214471
case_021,4,L2,3920,5544,1548000.0,1548000.0,2519049,1.6272926356589148
case_021,5,A,3920,5544,1238400.0,1238400.0,2329464,1.8810271317829457
case_021,5,B,3920,5544,1238400.0,1238400.0,2138091,1.7264946705426356
case_021,5,L2,3920,5544,1238400.0,1238400.0,2132790,1.7222141472868218
case_022,2,A,1356,1986,27043.5,27043.5,52305,1.9341061622940818
case_022,2,B,1356,1986,27043.5,27043.5,49693,1.8375210309316472
case_022,2,L2,1356,1986,27043.5,27043.5,49693,1.8375210309316472
case_022,3,A,1356,1986,18029.0,18029.0,41501,2.3019024904320817
case_022,3,B,1356,1986,18029.0,18029.0,34154,1.8943923678517944
case_022,3,L2,1356,1986,18029.0,18029.0,34154,1.8943923678517944
case_022,4,A,1356,1986,13521.75,13521.75,52305,3.8682123245881637
case_022,4,B,1356,1986,13521.75,13521.75,49693,3.6750420618632944
case_022,4,L2,1356,1986,13521.75,13521.75,49693,3.6750420618632944
case_022,5,A,1356,1986,10817.4,10817.4,52305,4.835265405735204
case_022,5,B,1356,1986,10817.4,10817.4,48370,4.471499620981012
case_022,5,L2,1356,1986,10817.4,10817.4,47832,4.421764934272561
case_023,2,A,1011,4218,34779.0,34779.0,99541,2.862100692946893
case_023,2,B,1011,4218,34779.0,34779.0,92534,2.660628540211047
case_023,2,L2,1011,4218,34779.0,34779.0,92534,2.660628540211047
case_023,3,A,1011,4218,23186.0,23186.0,116254,5.0139739497972915
case_023,3,B,1011,4218,23186.0,23186.0,98794,4.26093332183214
case_023,3,L2,1011,4218,23186.0,23186.0,98794,4.26093332183214
case_023,4,A,1011,4218,17389.5,17389.5,94325,5.424250265965094
case_023,4,B,1011,4218,17389.5,17389.5,79611,4.57810747865091
case_023,4,L2,1011,4218,17389.5,17389.5,79559,4.575117168406222
case_023,5,A,1011,4218,13911.6,13911.6,121320,8.720779780902268
case_023,5,B,1011,4218,13911.6,13911.6,96450,6.933063055291987
case_023,5,L2,1011,4218,13911.6,13911.6,96294,6.921849391874407
case_024,2,A,5959,216948,1277397.5,1277397.5,2566859,2.009444201980981
case_024,2,B,5959,216948,1277397.5,1277397.5,2555343,2.000428997238526
case_024,2,L2,5959,216948,1277397.5,1277397.5,2555343,2.000428997238526
case_024,3,A,5959,216948,851598.3333333334,851598.3333333334,2566859,3.0141663029714714
case_024,3,B,5959,216948,851598.3333333334,851598.3333333334,2555343,3.000643495857789
case_024,3,L2,5959,216948,851598.3333333334,851598.3333333334,2555343,3.000643495857789
case_024,4,A,5959,216948,638698.75,638698.75,2566859,4.018888403961962
case_024,4,B,5959,216948,638698.75,638698.75,2555343,4.000857994477052
case_024,4,L2,5959,216948,638698.75,638698.75,2555343,4.000857994477052
case_024,5,A,5959,216948,510959.0,510959.0,2566859,5.023610504952452
case_024,5,B,5959,216948,510959.0,510959.0,2555343,5.001072493096315
case_024,5,L2,5959,216948,510959.0,510959.0,2555343,5.001072493096315
case_025,2,A,18662,1632,2351412.0,2351412.0,2573888,1.094613789501797
case_025,2,B,18662,1632,2351412.0,2351412.0,2528486,1.0753053909735937
case_025,2,L2,18662,1632,2351412.0,2351412.0,2528486,1.0753053909735937
case_025,3,A,18662,1632,1567608.0,1567608.0,1675554,1.0688603273267296
case_025,3,B,18662,1632,1567608.0,1567608.0,1634932,1.0429469612301034
case_025,3,L2,18662,1632,1567608.0,1567608.0,1634932,1.0429469612301034
case_025,4,A,18662,1632,1175706.0,1175706.0,1402128,1.192583860250777
case_025,4,B,18662,1632,1175706.0,1175706.0,1361514,1.1580395098774694
case_025,4,L2,18662,1632,1175706.0,1175706.0,1361514,1.1580395098774694
case_025,5,A,18662,1632,940564.8,940564.8,1139358,1.2113551347020428
case_025,5,B,18662,1632,940564.8,940564.8,1128498,1.1998088807916265
case_025,5,L2,18662,1632,940564.8,940564.8,1128498,1.1998088807916265
case_026,2,A,636,4319,35384.0,35384.0,106154,3.0000565227221343
case_026,2,B,636,4319,35384.0,35384.0,100113,2.8293296405154873
case_026,2,L2,636,4319,35384.0,35384.0,100009,2.8263904589645037
case_026,3,A,636,4319,23589.333333333332,23589.333333333332,93428,3.9606036626723946
case_026,3,B,636,4319,23589.333333333332,23589.333333333332,100953,4.279603775717839
case_026,3,L2,636,4319,23589.333333333332,23589.333333333332,100745,4.270786231064888
case_026,4,A,636,4319,17692.0,17692.0,93428,5.280804883563192
case_026,4,B,636,4319,17692.0,17692.0,100953,5.706138367623785
case_026,4,L2,636,4319,17692.0,17692.0,100745,5.6943816414198505
case_026,5,A,636,4319,14153.6,14153.6,93428,6.60100610445399
case_026,5,B,636,4319,14153.6,14153.6,100953,7.132672959529731
case_026,5,L2,636,4319,14153.6,14153.6,100745,7.1179770517748135
case_027,2,A,1424,21048,1114560.0,1114560.0,2237602,2.007610178007465
case_027,2,B,1424,21048,1114560.0,1114560.0,2152984,1.9316896353718058
case_027,2,L2,1424,21048,1114560.0,1114560.0,2152914,1.9316268303186908
case_027,3,A,1424,21048,743040.0,743040.0,2084174,2.8049284022394487
case_027,3,B,1424,21048,743040.0,743040.0,2097794,2.8232585055986217
case_027,3,L2,1424,21048,743040.0,743040.0,2097794,2.8232585055986217
case_027,4,A,1424,21048,557280.0,557280.0,2122892,3.8093812805053116
case_027,4,B,1424,21048,557280.0,557280.0,2107619,3.7819749497559574
case_027,4,L2,1424,21048,557280.0,557280.0,2107619,3.7819749497559574
case_027,5,A,1424,21048,445824.0,445824.0,1649281,3.699399314527706
case_027,5,B,1424,21048,445824.0,445824.0,1568874,3.519043389319552
case_027,5,L2,1424,21048,445824.0,445824.0,1568874,3.519043389319552
case_028,2,A,19584,246816,19487304.0,19487304.0,20808437,1.0677945497232455
case_028,2,B,19584,246816,19487304.0,19487304.0,23638628,1.2130271072899566
case_028,2,L2,19584,246816,19487304.0,19487304.0,23615145,1.2118220663053236
case_028,3,A,19584,246816,12991536.0,12991536.0,14792144,1.138598546007185
case_028,3,B,19584,246816,12991536.0,12991536.0,16770711,1.2908951643593183
case_028,3,L2,19584,246816,12991536.0,12991536.0,16770711,1.2908951643593183
case_028,4,A,19584,246816,9743652.0,9743652.0,12041229,1.2358024486096177
case_028,4,B,19584,246816,9743652.0,9743652.0,13608312,1.3966336236146364
case_028,4,L2,19584,246816,9743652.0,9743652.0,13585418,1.3942839912591296
case_028,5,A,19584,246816,7794921.6,7794921.6,10194624,1.30785459086593
case_028,5,B,19584,246816,7794921.6,7794921.6,11491035,1.4741694130701712
case_028,5,L2,19584,246816,7794921.6,7794921.6,11450794,1.469006949345071
case_029,2,A,861,407,18742.5,18742.5,31196,1.664452447645725
case_029,2,B,861,407,18742.5,18742.5,25598,1.3657729758570094
case_029,2,L2,861,407,18742.5,18742.5,25587,1.365186074429772
case_029,3,A,861,407,12495.0,12495.0,32143,2.572468987595038
case_029,3,B,861,407,12495.0,12495.0,24029,1.9230892356942777
case_029,3,L2,861,407,12495.0,12495.0,23267,1.8621048419367747
case_029,4,A,861,407,9371.25,9371.25,29318,3.1285047352274242
case_029,4,B,861,407,9371.25,9371.25,18957,2.022889155662265
case_029,4,L2,861,407,9371.25,9371.25,17336,1.8499132986527944
case_029,5,A,861,407,7497.0,7497.0,29437,3.9265039349072963
case_029,5,B,861,407,7497.0,7497.0,18672,2.490596238495398
case_029,5,L2,861,407,7497.0,7497.0,15976,2.130985727624383
case_030,2,A,10070,1494,1388240.0,1388240.0,1831738,1.3194678153633377
case_030,2,B,10070,1494,1388240.0,1388240.0,1837434,1.3235708523021956
case_030,2,L2,10070,1494,1388240.0,1388240.0,1837077,1.3233136921569757
case_030,3,A,10070,1494,925493.3333333334,925493.3333333334,1458756,1.5761928773122802
case_030,3,B,10070,1494,925493.3333333334,925493.3333333334,1453694,1.5707233619547052
case_030,3,L2,10070,1494,925493.3333333334,925493.3333333334,1453597,1.570618552987956
case_030,4,A,10070,1494,694120.0,694120.0,968714,1.3956001844061545
case_030,4,B,10070,1494,694120.0,694120.0,964996,1.390243761885553
case_030,4,L2,10070,1494,694120.0,694120.0,964996,1.390243761885553
case_030,5,A,10070,1494,555296.0,555296.0,967196,1.7417665533337174
case_030,5,B,10070,1494,555296.0,555296.0,949813,1.7104625280931252
case_030,5,L2,10070,1494,555296.0,555296.0,949813,1.7104625280931252
case_031,2,A,6135,13057,667246.0,667246.0,965666,1.4472413472692232
case_031,2,B,6135,13057,667246.0,667246.0,979400,1.4678244605437873
case_031,2,L2,6135,13057,667246.0,667246.0,978441,1.4663872095149315
case_031,3,A,6135,13057,444830.6666666667,444830.6666666667,814389,1.8307842984446516
case_031,3,B,6135,13057,444830.6666666667,444830.6666666667,761308,1.7114557449576318
case_031,3,L2,6135,13057,444830.6666666667,444830.6666666667,761208,1.711230940312868
case_031,4,A,6135,13057,333623.0,333623.0,744312,2.2309972633781245
case_031,4,B,6135,13057,333623.0,333623.0,649328,1.9462926716683202
case_031,4,L2,6135,13057,333623.0,333623.0,642198,1.9249212434394511
case_031,5,A,6135,13057,266898.4,266898.4,666519,2.4972761170542794
case_031,5,B,6135,13057,266898.4,266898.4,611182,2.2899425399327984
case_031,5,L2,6135,13057,266898.4,266898.4,608612,2.280313407648753
case_032,2,A,827,1146,16997.5,16997.5,25100,1.4766877481982645
case_032,2,B,827,1146,16997.5,16997.5,22355,1.3151934107957053
case_032,2,L2,827,1146,16997.5,16997.5,22355,1.3151934107957053
case_032,3,A,827,1146,11331.666666666666,11331.666666666666,25100,2.215031622297397
case_032,3,B,827,1146,11331.666666666666,11331.666666666666,22355,1.972790116193558
case_032,3,L2,827,1146,11331.666666666666,11331.666666666666,22355,1.972790116193558
case_032,4,A,827,1146,8498.75,8498.75,25100,2.953375496396529
case_032,4,B,827,1146,8498.75,8498.75,22355,2.6303868215914106
