case,cores,scene,ops,critical_compute_cycles,pipe_work_lower_bound,lower_bound,makespan,makespan_over_compute_bound
case_001,2,A,600,1316,116400.0,116400.0,123070,1.0573024054982818
case_001,2,B,600,1316,116400.0,116400.0,116868,1.004020618556701
case_001,2,L2,600,1316,116400.0,116400.0,116868,1.004020618556701
case_001,3,A,600,1316,77600.0,77600.0,84844,1.0933505154639176
case_001,3,B,600,1316,77600.0,77600.0,78545,1.0121778350515465
case_001,3,L2,600,1316,77600.0,77600.0,78545,1.0121778350515465
case_001,4,A,600,1316,58200.0,58200.0,68146,1.170893470790378
case_001,4,B,600,1316,58200.0,58200.0,58984,1.013470790378007
case_001,4,L2,600,1316,58200.0,58200.0,58984,1.013470790378007
case_001,5,A,600,1316,46560.0,46560.0,51670,1.1097508591065293
case_001,5,B,600,1316,46560.0,46560.0,47502,1.0202319587628865
case_001,5,L2,600,1316,46560.0,46560.0,47502,1.0202319587628865
case_002,2,A,1798,2976,120000.0,120000.0,144185,1.2015416666666667
case_002,2,B,1798,2976,120000.0,120000.0,137650,1.1470833333333332
case_002,2,L2,1798,2976,120000.0,120000.0,137650,1.1470833333333332
case_002,3,A,1798,2976,80000.0,80000.0,105162,1.314525
case_002,3,B,1798,2976,80000.0,80000.0,92929,1.1616125
case_002,3,L2,1798,2976,80000.0,80000.0,92929,1.1616125
case_002,4,A,1798,2976,60000.0,60000.0,81685,1.3614166666666667
case_002,4,B,1798,2976,60000.0,60000.0,72103,1.2017166666666668
case_002,4,L2,1798,2976,60000.0,60000.0,72103,1.2017166666666668
case_002,5,A,1798,2976,48000.0,48000.0,68943,1.4363125
case_002,5,B,1798,2976,48000.0,48000.0,58897,1.2270208333333332
case_002,5,L2,1798,2976,48000.0,48000.0,58897,1.2270208333333332
case_003,2,A,13455,28285,219396.0,219396.0,594418,2.7093383653302703
case_003,2,B,13455,28285,219396.0,219396.0,399349,1.8202200587066308
case_003,2,L2,13455,28285,219396.0,219396.0,399243,1.8197369140731827
case_003,3,A,13455,28285,146264.0,146264.0,594418,4.064007547995406
case_003,3,B,13455,28285,146264.0,146264.0,385935,2.638619209101351
case_003,3,L2,13455,28285,146264.0,146264.0,384579,2.6293483017010337
case_003,4,A,13455,28285,109698.0,109698.0,594418,5.418676730660541
case_003,4,B,13455,28285,109698.0,109698.0,366574,3.341665299276195
case_003,4,L2,13455,28285,109698.0,109698.0,366066,3.3370344035442763
case_003,5,A,13455,28285,87758.4,87758.4,594418,6.773345913325676
case_003,5,B,13455,28285,87758.4,87758.4,355037,4.045618425130814
case_003,5,L2,13455,28285,87758.4,87758.4,353767,4.0311468759685685
case_004,2,A,777,2748,192807.0,192807.0,237239,1.2304480646449558
case_004,2,B,777,2748,192807.0,192807.0,199074,1.0325040065972708
case_004,2,L2,777,2748,192807.0,192807.0,199074,1.0325040065972708
case_004,3,A,777,2748,128538.0,128538.0,187674,1.4600662839004808
case_004,3,B,777,2748,128538.0,128538.0,137467,1.0694658388958906
case_004,3,L2,777,2748,128538.0,128538.0,137467,1.0694658388958906
case_004,4,A,777,2748,96403.5,96403.5,147019,1.525037991359235
case_004,4,B,777,2748,96403.5,96403.5,104188,1.0807491429253087
case_004,4,L2,777,2748,96403.5,96403.5,104188,1.0807491429253087
case_004,5,A,777,2748,77122.8,77122.8,134700,1.7465652180678086
case_004,5,B,777,2748,77122.8,77122.8,88341,1.1454589304330236
case_004,5,L2,777,2748,77122.8,77122.8,88341,1.1454589304330236
case_005,2,A,4113,6894,31941.0,31941.0,95865,3.0013149243918473
case_005,2,B,4113,6894,31941.0,31941.0,65726,2.057731442346827
case_005,2,L2,4113,6894,31941.0,31941.0,65567,2.0527535142919757
case_005,3,A,4113,6894,21294.0,21294.0,95865,4.501972386587771
case_005,3,B,4113,6894,21294.0,21294.0,61658,2.8955574340189725
case_005,3,L2,4113,6894,21294.0,21294.0,60994,2.8643749412980184
case_005,4,A,4113,6894,15970.5,15970.5,95865,6.002629848783695
case_005,4,B,4113,6894,15970.5,15970.5,60524,3.7897373281988664
case_005,4,L2,4113,6894,15970.5,15970.5,59210,3.7074606305375535
case_005,5,A,4113,6894,12776.4,12776.4,95865,7.503287310979619
case_005,5,B,4113,6894,12776.4,12776.4,60107,4.704533358379512
case_005,5,L2,4113,6894,12776.4,12776.4,58185,4.554099746407439
case_006,2,A,678,2836,34500.0,34500.0,44875,1.3007246376811594
case_006,2,B,678,2836,34500.0,34500.0,38469,1.1150434782608696
case_006,2,L2,678,2836,34500.0,34500.0,38469,1.1150434782608696
case_006,3,A,678,2836,23000.0,23000.0,44875,1.951086956521739
case_006,3,B,678,2836,23000.0,23000.0,36873,1.6031739130434783
case_006,3,L2,678,2836,23000.0,23000.0,36873,1.6031739130434783
case_006,4,A,678,2836,17250.0,17250.0,44875,2.601449275362319
case_006,4,B,678,2836,17250.0,17250.0,36689,2.1268985507246376
case_006,4,L2,678,2836,17250.0,17250.0,36646,2.124405797101449
case_006,5,A,678,2836,13800.0,13800.0,44875,3.2518115942028984
case_006,5,B,678,2836,13800.0,13800.0,30731,2.2268840579710143
case_006,5,L2,678,2836,13800.0,13800.0,30094,2.1807246376811595
case_007,2,A,3885,1632,489510.0,489510.0,538178,1.0994218708504422
case_007,2,B,3885,1632,489510.0,489510.0,507494,1.0367387795959224
case_007,2,L2,3885,1632,489510.0,489510.0,507494,1.0367387795959224
case_007,3,A,3885,1632,326340.0,326340.0,355966,1.090782619354048
case_007,3,B,3885,1632,326340.0,326340.0,339866,1.0414475700189987
case_007,3,L2,3885,1632,326340.0,326340.0,339866,1.0414475700189987
case_007,4,A,3885,1632,244755.0,244755.0,285586,1.1668239668239668
case_007,4,B,3885,1632,244755.0,244755.0,256170,1.0466384752099038
case_007,4,L2,3885,1632,244755.0,244755.0,256170,1.0466384752099038
case_007,5,A,3885,1632,195804.0,195804.0,242692,1.2394639537496681
case_007,5,B,3885,1632,195804.0,195804.0,205580,1.049927478498907
case_007,5,L2,3885,1632,195804.0,195804.0,205580,1.049927478498907
case_008,2,A,864,4512,125064.0,125064.0,250010,1.9990564830806627
case_008,2,B,864,4512,125064.0,125064.0,244266,1.953127998464786
case_008,2,L2,864,4512,125064.0,125064.0,244266,1.953127998464786
case_008,3,A,864,4512,83376.0,83376.0,165413,1.9839402226060256
case_008,3,B,864,4512,83376.0,83376.0,163359,1.9593048359240068
case_008,3,L2,864,4512,83376.0,83376.0,163359,1.9593048359240068
case_008,4,A,864,4512,62532.0,62532.0,133748,2.1388728970766966
case_008,4,B,864,4512,62532.0,62532.0,123060,1.9679524083669162
case_008,4,L2,864,4512,62532.0,62532.0,123060,1.9679524083669162
case_008,5,A,864,4512,50025.6,50025.6,109730,2.193476939806819
case_008,5,B,864,4512,50025.6,50025.6,100603,2.011030352459541
case_008,5,L2,864,4512,50025.6,50025.6,100603,2.011030352459541
case_009,2,A,5671,9965,59996.0,59996.0,148979,2.483148876591773
case_009,2,B,5671,9965,59996.0,59996.0,105482,1.758150543369558
case_009,2,L2,5671,9965,59996.0,59996.0,105482,1.758150543369558
case_009,3,A,5671,9965,39997.333333333336,39997.333333333336,148995,3.7251233415561034
case_009,3,B,5671,9965,39997.333333333336,39997.333333333336,95663,2.391734448963264
case_009,3,L2,5671,9965,39997.333333333336,39997.333333333336,95635,2.391034402293486
case_009,4,A,5671,9965,29998.0,29998.0,143507,4.783885592372825
case_009,4,B,5671,9965,29998.0,29998.0,88788,2.9597973198213214
case_009,4,L2,5671,9965,29998.0,29998.0,87816,2.927395159677312
case_009,5,A,5671,9965,23998.4,23998.4,134782,5.616291086072405
case_009,5,B,5671,9965,23998.4,23998.4,78167,3.257175478365224
case_009,5,L2,5671,9965,23998.4,23998.4,77455,3.2275068337889192
case_010,2,A,667,3146,27748.0,27748.0,63634,2.29328239873144
case_010,2,B,667,3146,27748.0,27748.0,51403,1.8524938734323195
case_010,2,L2,667,3146,27748.0,27748.0,51159,1.8437004468790543
case_010,3,A,667,3146,18498.666666666668,18498.666666666668,59056,3.1924463024362115
case_010,3,B,667,3146,18498.666666666668,18498.666666666668,42454,2.294976214501946
case_010,3,L2,667,3146,18498.666666666668,18498.666666666668,41581,2.2477836240449762
case_010,4,A,667,3146,13874.0,13874.0,52364,3.774254000288309
case_010,4,B,667,3146,13874.0,13874.0,36171,2.607106818509442
case_010,4,L2,667,3146,13874.0,13874.0,35101,2.5299841430012973
case_010,5,A,667,3146,11099.2,11099.2,48297,4.351394695113161
case_010,5,B,667,3146,11099.2,11099.2,31002,2.793174282831195
case_010,5,L2,667,3146,11099.2,11099.2,29582,2.6652371342078705
case_011,2,A,688,2120,92224.0,92224.0,118280,1.2825294934073561
case_011,2,B,688,2120,92224.0,92224.0,92646,1.004575815405968
case_011,2,L2,688,2120,92224.0,92224.0,92646,1.004575815405968
case_011,3,A,688,2120,61482.666666666664,61482.666666666664,118280,1.9237942401110342
case_011,3,B,688,2120,61482.666666666664,61482.666666666664,69694,1.1335552567661347
case_011,3,L2,688,2120,61482.666666666664,61482.666666666664,69694,1.1335552567661347
case_011,4,A,688,2120,46112.0,46112.0,96752,2.0981956974323386
case_011,4,B,688,2120,46112.0,46112.0,46880,1.0166551006245663
case_011,4,L2,688,2120,46112.0,46112.0,46880,1.0166551006245663
case_011,5,A,688,2120,36889.6,36889.6,96752,2.6227446217904236
case_011,5,B,688,2120,36889.6,36889.6,46880,1.270818875780708
case_011,5,L2,688,2120,36889.6,36889.6,46880,1.270818875780708
case_012,2,A,972,2506,17786.0,17786.0,54194,3.0470032609917914
case_012,2,B,972,2506,17786.0,17786.0,40133,2.2564376475879904
case_012,2,L2,972,2506,17786.0,17786.0,40115,2.2554256156527606
case_012,3,A,972,2506,11857.333333333334,11857.333333333334,37529,3.165045541437085
case_012,3,B,972,2506,11857.333333333334,11857.333333333334,30253,2.5514168447093217
case_012,3,L2,972,2506,11857.333333333334,11857.333333333334,30233,2.549730124817272
case_012,4,A,972,2506,8893.0,8893.0,36338,4.086135162487349
case_012,4,B,972,2506,8893.0,8893.0,30573,3.437872483976161
case_012,4,L2,972,2506,8893.0,8893.0,30573,3.437872483976161
case_012,5,A,972,2506,7114.4,7114.4,36818,5.175137748791184
case_012,5,B,972,2506,7114.4,7114.4,30793,4.328263802991117
case_012,5,L2,972,2506,7114.4,7114.4,30793,4.328263802991117
case_013,2,A,1968,400,131856.0,131856.0,137519,1.042948367916515
case_013,2,B,1968,400,131856.0,131856.0,132198,1.0025937386239534
case_013,2,L2,1968,400,131856.0,131856.0,132198,1.0025937386239534
case_013,3,A,1968,400,87904.0,87904.0,93742,1.0664133600291226
case_013,3,B,1968,400,87904.0,87904.0,88351,1.0050850928285402
case_013,3,L2,1968,400,87904.0,87904.0,88351,1.0050850928285402
case_013,4,A,1968,400,65928.0,65928.0,71225,1.080345225094042
case_013,4,B,1968,400,65928.0,65928.0,66982,1.0159871374833152
case_013,4,L2,1968,400,65928.0,65928.0,66982,1.0159871374833152
case_013,5,A,1968,400,52742.4,52742.4,59128,1.121071471908749
case_013,5,B,1968,400,52742.4,52742.4,54363,1.0307267018565707
case_013,5,L2,1968,400,52742.4,52742.4,54363,1.0307267018565707
case_014,2,A,35705,31968,8612874.0,8612874.0,8940381,1.0380252863329942
case_014,2,B,35705,31968,8612874.0,8612874.0,8919730,1.0356275965490729
case_014,2,L2,35705,31968,8612874.0,8612874.0,8904358,1.033842826447943
case_014,3,A,35705,31968,5741916.0,5741916.0,6098405,1.0620853735930655
case_014,3,B,35705,31968,5741916.0,5741916.0,6049149,1.0535070523497732
case_014,3,L2,35705,31968,5741916.0,5741916.0,6036641,1.0513286854074493
case_014,4,A,35705,31968,4306437.0,4306437.0,4810591,1.1170698654131013
case_014,4,B,35705,31968,4306437.0,4306437.0,4547736,1.056032167659715
case_014,4,L2,35705,31968,4306437.0,4306437.0,4533801,1.052796313982998
case_014,5,A,35705,31968,3445149.6,3445149.6,4285609,1.2439543989613688
case_014,5,B,35705,31968,3445149.6,3445149.6,3693084,1.071966221728078
case_014,5,L2,35705,31968,3445149.6,3445149.6,3676772,1.067231449107464
case_015,2,A,1013,7913,50748.5,50748.5,99193,1.954599643339212
case_015,2,B,1013,7913,50748.5,50748.5,95316,1.878203296649162
case_015,2,L2,1013,7913,50748.5,50748.5,95316,1.878203296649162
case_015,3,A,1013,7913,33832.333333333336,33832.333333333336,99193,2.9318994650088177
case_015,3,B,1013,7913,33832.333333333336,33832.333333333336,92058,2.7210065322127748
case_015,3,L2,1013,7913,33832.333333333336,33832.333333333336,87477,2.5856035153748387
case_015,4,A,1013,7913,25374.25,25374.25,99193,3.909199286678424
case_015,4,B,1013,7913,25374.25,25374.25,80524,3.1734534025636227
case_015,4,L2,1013,7913,25374.25,25374.25,73646,2.9023912036808968
case_015,5,A,1013,7913,20299.4,20299.4,99193,4.88649910834803
case_015,5,B,1013,7913,20299.4,20299.4,75499,3.719272490812536
case_015,5,L2,1013,7913,20299.4,20299.4,66979,3.299555651891189
case_016,2,A,17995,655140,3857487.5,3857487.5,7725949,2.002844856917877
case_016,2,B,17995,655140,3857487.5,3857487.5,4027025,1.0439502396313662
case_016,2,L2,17995,655140,3857487.5,3857487.5,4026193,1.043734555199466
case_016,3,A,17995,655140,2571658.3333333335,2571658.3333333335,7725949,3.0042672853768155
case_016,3,B,17995,655140,2571658.3333333335,2571658.3333333335,3030137,1.1782813294923185
case_016,3,L2,17995,655140,2571658.3333333335,2571658.3333333335,3029818,1.178157285020366
case_016,4,A,17995,655140,1928743.75,1928743.75,7725949,4.005689713835754
case_016,4,B,17995,655140,1928743.75,1928743.75,2395897,1.2422059695592014
case_016,4,L2,17995,655140,1928743.75,1928743.75,2392700,1.24054841396116
case_016,5,A,17995,655140,1542995.0,1542995.0,7725949,5.007112142294693
case_016,5,B,17995,655140,1542995.0,1542995.0,2090062,1.3545487833725969
case_016,5,L2,17995,655140,1542995.0,1542995.0,2086888,1.352491744950567
case_017,2,A,1373,5980,55300.0,55300.0,100812,1.823001808318264
case_017,2,B,1373,5980,55300.0,55300.0,80702,1.4593490054249547
case_017,2,L2,1373,5980,55300.0,55300.0,80702,1.4593490054249547
case_017,3,A,1373,5980,36866.666666666664,36866.666666666664,68235,1.850858951175407
case_017,3,B,1373,5980,36866.666666666664,36866.666666666664,66923,1.8152712477396022
case_017,3,L2,1373,5980,36866.666666666664,36866.666666666664,66923,1.8152712477396022
case_017,4,A,1373,5980,27650.0,27650.0,61341,2.218481012658228
case_017,4,B,1373,5980,27650.0,27650.0,61147,2.2114647377938517
case_017,4,L2,1373,5980,27650.0,27650.0,61147,2.2114647377938517
case_017,5,A,1373,5980,22120.0,22120.0,61653,2.7872061482820976
case_017,5,B,1373,5980,22120.0,22120.0,59851,2.705741410488246
case_017,5,L2,1373,5980,22120.0,22120.0,59746,2.700994575045208
case_018,2,A,2727,3539,485660.0,485660.0,558220,1.149404933492567
case_018,2,B,2727,3539,485660.0,485660.0,517800,1.0661779845982786
case_018,2,L2,2727,3539,485660.0,485660.0,517800,1.0661779845982786
case_018,3,A,2727,3539,323773.3333333333,323773.3333333333,370876,1.1454803772186304
case_018,3,B,2727,3539,323773.3333333333,323773.3333333333,344821,1.0650074125931723
case_018,3,L2,2727,3539,323773.3333333333,323773.3333333333,344440,1.0638306634270889
case_018,4,A,2727,3539,242830.0,242830.0,336903,1.387402709714615
case_018,4,B,2727,3539,242830.0,242830.0,263667,1.0858090021825968
case_018,4,L2,2727,3539,242830.0,242830.0,263384,1.0846435778116377
case_018,5,A,2727,3539,194264.0,194264.0,280682,1.4448482477453362
case_018,5,B,2727,3539,194264.0,194264.0,215912,1.1114359840217436
case_018,5,L2,2727,3539,194264.0,194264.0,215459,1.109104105752996
case_019,2,A,647,12234,24218.0,24218.0,66800,2.758278966058304
case_019,2,B,647,12234,24218.0,24218.0,45540,1.8804195226690892
case_019,2,L2,647,12234,24218.0,24218.0,45299,1.8704682467586093
case_019,3,A,647,12234,16145.333333333334,16145.333333333334,57340,3.5514906268065074
case_019,3,B,647,12234,16145.333333333334,16145.333333333334,34863,2.1593236435708976
case_019,3,L2,647,12234,16145.333333333334,16145.333333333334,34845,2.1582087703361137
case_019,4,A,647,12234,12109.0,12234,54872,4.485205165931012
case_019,4,B,647,12234,12109.0,12234,28437,2.3244237371260423
case_019,4,L2,647,12234,12109.0,12234,28437,2.3244237371260423
case_019,5,A,647,12234,9687.2,12234,51111,4.177783227072094
case_019,5,B,647,12234,9687.2,12234,25482,2.0828837665522313
case_019,5,L2,647,12234,9687.2,12234,25413,2.077243746934772
case_020,2,A,7008,1824,266304.0,266304.0,299371,1.1241701213650566
case_020,2,B,7008,1824,266304.0,266304.0,266580,1.001036409516943
case_020,2,L2,7008,1824,266304.0,266304.0,266580,1.001036409516943
case_020,3,A,7008,1824,177536.0,177536.0,233465,1.3150290645277578
case_020,3,B,7008,1824,177536.0,177536.0,181764,1.0238148882480174
case_020,3,L2,7008,1824,177536.0,177536.0,181764,1.0238148882480174
case_020,4,A,7008,1824,133152.0,133152.0,179713,1.3496830689738044
case_020,4,B,7008,1824,133152.0,133152.0,139273,1.0459700192261476
case_020,4,L2,7008,1824,133152.0,133152.0,139273,1.0459700192261476
case_020,5,A,7008,1824,106521.6,106521.6,166444,1.5625375510694544
case_020,5,B,7008,1824,106521.6,106521.6,115022,1.0797997776976687
case_020,5,L2,7008,1824,106521.6,106521.6,115022,1.0797997776976687
case_021,2,A,3920,5544,3096000.0,3096000.0,3657645,1.1814098837209301
case_021,2,B,3920,5544,3096000.0,3096000.0,3215360,1.0385529715762274
case_021,2,L2,3920,5544,3096000.0,3096000.0,3211318,1.037247416020672
case_021,3,A,3920,5544,2064000.0,2064000.0,2685182,1.3009602713178294
case_021,3,B,3920,5544,2064000.0,2064000.0,2230404,1.0806220930232557
case_021,3,L2,3920,5544,2064000.0,2064000.0,2230404,1.0806220930232557
case_021,4,A,3920,5544,1548000.0,1548000.0,2069976,1.3371937984496125
case_021,4,B,3920,5544,1548000.0,1548000.0,1738879,1.1233068475452197
case_021,4,L2,3920,5544,1548000.0,1548000.0,1737565,1.1224580103359174
case_021,5,A,3920,5544,1238400.0,1238400.0,1919307,1.549828003875969
case_021,5,B,3920,5544,1238400.0,1238400.0,1387810,1.1206476098191214
case_021,5,L2,3920,5544,1238400.0,1238400.0,1378813,1.1133825904392765
case_022,2,A,1356,1986,27043.5,27043.5,52305,1.9341061622940818
case_022,2,B,1356,1986,27043.5,27043.5,39773,1.4707046055429216
case_022,2,L2,1356,1986,27043.5,27043.5,39773,1.4707046055429216
case_022,3,A,1356,1986,18029.0,18029.0,41501,2.3019024904320817
case_022,3,B,1356,1986,18029.0,18029.0,34154,1.8943923678517944
case_022,3,L2,1356,1986,18029.0,18029.0,34154,1.8943923678517944
case_022,4,A,1356,1986,13521.75,13521.75,52305,3.8682123245881637
case_022,4,B,1356,1986,13521.75,13521.75,32089,2.3731395714312127
case_022,4,L2,1356,1986,13521.75,13521.75,32080,2.372473977110951
case_022,5,A,1356,1986,10817.4,10817.4,52305,4.835265405735204
case_022,5,B,1356,1986,10817.4,10817.4,29694,2.7450219091463754
case_022,5,L2,1356,1986,10817.4,10817.4,29681,2.7438201416236803
case_023,2,A,1011,4218,34779.0,34779.0,99541,2.862100692946893
case_023,2,B,1011,4218,34779.0,34779.0,83581,2.4032030823197905
case_023,2,L2,1011,4218,34779.0,34779.0,83550,2.4023117398430087
case_023,3,A,1011,4218,23186.0,23186.0,116254,5.0139739497972915
case_023,3,B,1011,4218,23186.0,23186.0,62172,2.6814456999913743
case_023,3,L2,1011,4218,23186.0,23186.0,60812,2.6227896144224965
case_023,4,A,1011,4218,17389.5,17389.5,94325,5.424250265965094
case_023,4,B,1011,4218,17389.5,17389.5,52834,3.0382702205353804
case_023,4,L2,1011,4218,17389.5,17389.5,51989,2.9896776790592026
case_023,5,A,1011,4218,13911.6,13911.6,121320,8.720779780902268
case_023,5,B,1011,4218,13911.6,13911.6,47103,3.385879409988786
case_023,5,L2,1011,4218,13911.6,13911.6,45378,3.261882170275166
case_024,2,A,5959,216948,1277397.5,1277397.5,2558385,2.0028104016173507
case_024,2,B,5959,216948,1277397.5,1277397.5,1335245,1.0452854338606425
case_024,2,L2,5959,216948,1277397.5,1277397.5,1334413,1.044634109586092
case_024,3,A,5959,216948,851598.3333333334,851598.3333333334,2558385,3.0042156024260263
case_024,3,B,5959,216948,851598.3333333334,851598.3333333334,1004417,1.17944923173875
case_024,3,L2,5959,216948,851598.3333333334,851598.3333333334,1004098,1.179074641996716
case_024,4,A,5959,216948,638698.75,638698.75,2558385,4.005620803234701
case_024,4,B,5959,216948,638698.75,638698.75,797557,1.2487217173980691
case_024,4,L2,5959,216948,638698.75,638698.75,794360,1.2437162277208151
case_024,5,A,5959,216948,510959.0,510959.0,2558385,5.007026004043377
case_024,5,B,5959,216948,510959.0,510959.0,696946,1.3639959370517007
case_024,5,L2,5959,216948,510959.0,510959.0,693772,1.3577840883515115
case_025,2,A,18662,1632,2351412.0,2351412.0,2481346,1.0552578620845687
case_025,2,B,18662,1632,2351412.0,2351412.0,2432402,1.0344431345931722
case_025,2,L2,18662,1632,2351412.0,2351412.0,2432402,1.0344431345931722
case_025,3,A,18662,1632,1567608.0,1567608.0,1675554,1.0688603273267296
case_025,3,B,18662,1632,1567608.0,1567608.0,1623962,1.035949038279978
case_025,3,L2,18662,1632,1567608.0,1567608.0,1623962,1.035949038279978
case_025,4,A,18662,1632,1175706.0,1175706.0,1281062,1.0896108380836707
case_025,4,B,18662,1632,1175706.0,1175706.0,1219242,1.0370296655796603
case_025,4,L2,18662,1632,1175706.0,1175706.0,1219242,1.0370296655796603
case_025,5,A,18662,1632,940564.8,940564.8,1081046,1.1493583429871073
case_025,5,B,18662,1632,940564.8,940564.8,975334,1.0369662993979787
case_025,5,L2,18662,1632,940564.8,940564.8,975334,1.0369662993979787
case_026,2,A,636,4319,35384.0,35384.0,99203,2.8036118019443816
case_026,2,B,636,4319,35384.0,35384.0,60944,1.7223603888763284
case_026,2,L2,636,4319,35384.0,35384.0,60735,1.7164537644132942
case_026,3,A,636,4319,23589.333333333332,23589.333333333332,93428,3.9606036626723946
case_026,3,B,636,4319,23589.333333333332,23589.333333333332,45463,1.9272693872936921
case_026,3,L2,636,4319,23589.333333333332,23589.333333333332,45004,1.90781144019896
case_026,4,A,636,4319,17692.0,17692.0,93428,5.280804883563192
case_026,4,B,636,4319,17692.0,17692.0,40303,2.278035270178612
case_026,4,L2,636,4319,17692.0,17692.0,39451,2.22987791092019
case_026,5,A,636,4319,14153.6,14153.6,93428,6.60100610445399
case_026,5,B,636,4319,14153.6,14153.6,38471,2.7181070540357224
case_026,5,L2,636,4319,14153.6,14153.6,37038,2.6168607280126612
case_027,2,A,1424,21048,1114560.0,1114560.0,1243268,1.1154787539477462
case_027,2,B,1424,21048,1114560.0,1114560.0,1120962,1.005743970714901
case_027,2,L2,1424,21048,1114560.0,1114560.0,1120962,1.005743970714901
case_027,3,A,1424,21048,743040.0,743040.0,1243268,1.6732181309216192
case_027,3,B,1424,21048,743040.0,743040.0,839776,1.1301894918173987
case_027,3,L2,1424,21048,743040.0,743040.0,839414,1.1297023040482344
case_027,4,A,1424,21048,557280.0,557280.0,789584,1.416853287395923
case_027,4,B,1424,21048,557280.0,557280.0,559196,1.0034381280505311
case_027,4,L2,1424,21048,557280.0,557280.0,559196,1.0034381280505311
case_027,5,A,1424,21048,445824.0,445824.0,789584,1.7710666092449039
case_027,5,B,1424,21048,445824.0,445824.0,559163,1.2542236398219926
case_027,5,L2,1424,21048,445824.0,445824.0,559163,1.2542236398219926
case_028,2,A,19584,246816,19487304.0,19487304.0,20808437,1.0677945497232455
case_028,2,B,19584,246816,19487304.0,19487304.0,22104055,1.1342797854438973
case_028,2,L2,19584,246816,19487304.0,19487304.0,22101193,1.1341329205928126
case_028,3,A,19584,246816,12991536.0,12991536.0,14792144,1.138598546007185
case_028,3,B,19584,246816,12991536.0,12991536.0,16770711,1.2908951643593183
case_028,3,L2,19584,246816,12991536.0,12991536.0,16770711,1.2908951643593183
case_028,4,A,19584,246816,9743652.0,9743652.0,12041229,1.2358024486096177
case_028,4,B,19584,246816,9743652.0,9743652.0,13592861,1.395047873220431
case_028,4,L2,19584,246816,9743652.0,9743652.0,13552804,1.3909367863302178
case_028,5,A,19584,246816,7794921.6,7794921.6,10194624,1.30785459086593
case_028,5,B,19584,246816,7794921.6,7794921.6,11491035,1.4741694130701712
case_028,5,L2,19584,246816,7794921.6,7794921.6,11450794,1.469006949345071
case_029,2,A,861,407,18742.5,18742.5,31196,1.664452447645725
case_029,2,B,861,407,18742.5,18742.5,25598,1.3657729758570094
case_029,2,L2,861,407,18742.5,18742.5,25587,1.365186074429772
case_029,3,A,861,407,12495.0,12495.0,32143,2.572468987595038
case_029,3,B,861,407,12495.0,12495.0,23074,1.846658663465386
case_029,3,L2,861,407,12495.0,12495.0,23074,1.846658663465386
case_029,4,A,861,407,9371.25,9371.25,29318,3.1285047352274242
case_029,4,B,861,407,9371.25,9371.25,18514,1.9756169134320394
case_029,4,L2,861,407,9371.25,9371.25,17336,1.8499132986527944
case_029,5,A,861,407,7497.0,7497.0,29407,3.92250233426704
case_029,5,B,861,407,7497.0,7497.0,16236,2.1656662665066024
case_029,5,L2,861,407,7497.0,7497.0,15976,2.130985727624383
case_030,2,A,10070,1494,1388240.0,1388240.0,1510350,1.0879602950498473
case_030,2,B,10070,1494,1388240.0,1388240.0,1427750,1.028460496744079
case_030,2,L2,10070,1494,1388240.0,1388240.0,1427241,1.0280938454445918
case_030,3,A,10070,1494,925493.3333333334,925493.3333333334,1136810,1.2283286751570333
case_030,3,B,10070,1494,925493.3333333334,925493.3333333334,964644,1.042302483720394
case_030,3,L2,10070,1494,925493.3333333334,925493.3333333334,964349,1.041983734800899
case_030,4,A,10070,1494,694120.0,694120.0,828505,1.1936048521869418
case_030,4,B,10070,1494,694120.0,694120.0,727205,1.0476646689333255
case_030,4,L2,10070,1494,694120.0,694120.0,727205,1.0476646689333255
case_030,5,A,10070,1494,555296.0,555296.0,771405,1.3891780239728
case_030,5,B,10070,1494,555296.0,555296.0,589914,1.062341525960929
case_030,5,L2,10070,1494,555296.0,555296.0,588693,1.060142698668818
case_031,2,A,6135,13057,667246.0,667246.0,879120,1.317535062031095
case_031,2,B,6135,13057,667246.0,667246.0,774508,1.1607533053776269
case_031,2,L2,6135,13057,667246.0,667246.0,774431,1.1606379056599814
case_031,3,A,6135,13057,444830.6666666667,444830.6666666667,643901,1.4475193556799142
case_031,3,B,6135,13057,444830.6666666667,444830.6666666667,532831,1.197828836740872
case_031,3,L2,6135,13057,444830.6666666667,444830.6666666667,531303,1.1943938217688828
case_031,4,A,6135,13057,333623.0,333623.0,552682,1.6566064090305523
case_031,4,B,6135,13057,333623.0,333623.0,403343,1.2089783977723358
case_031,4,L2,6135,13057,333623.0,333623.0,403343,1.2089783977723358
case_031,5,A,6135,13057,266898.4,266898.4,554676,2.078229018982504
case_031,5,B,6135,13057,266898.4,266898.4,344357,1.2902175509482259
case_031,5,L2,6135,13057,266898.4,266898.4,341242,1.2785464431409104
case_032,2,A,827,1146,16997.5,16997.5,25100,1.4766877481982645
case_032,2,B,827,1146,16997.5,16997.5,22200,1.306074422709222
case_032,2,L2,827,1146,16997.5,16997.5,22200,1.306074422709222
case_032,3,A,827,1146,11331.666666666666,11331.666666666666,21507,1.8979555817031917
case_032,3,B,827,1146,11331.666666666666,11331.666666666666,14178,1.2511839976467127
case_032,3,L2,827,1146,11331.666666666666,11331.666666666666,14178,1.2511839976467127
case_032,4,A,827,1146,8498.75,8498.75,21507,2.5306074422709224
